Source,job_title,company_name,salary,location,short_summary,link
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWM2PKtAORzytkojPfYzm_TN9XAoIlmSVA5rZOzbJbPvcT9wC_YqJqD-ux1jFdRE3R3xUvmd6j4yg2fKO7vLHpxe6iPhKqg6cXZaYJINstwhoF2Sv4L_XcBh-d3-cQDBEr9ZCyst_Z2HBvAdqHcCJs4pzEG0yzhFBlbz5U8Z-KuCwV7b4vvcCe0eqnADrpc1OQxIjktryzCiy2jONwR6M9gJAT9JGJ8ROwxFGq_NkoQWivlMw77-x3KkrVeyiIbE-WHOdaYjAzktX8dNB1dMR7Kyy86FvTE8YuswXtjb8Y_MsNP-CpO0VEBw=&p=11&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21_iKSlD819YJz59Pf4diSRBsMlqPx61b0SaokO07n5Lv7l-T2m9uMp6Tv-uyBbcjJ_IJLwmcrz1GBLiX5ZjuveVUAH-e_7UrII8n-RR4QbCmgH6ngloNVW0tEINnJBd2-sII_W_3q7y9cNzD2b6bSBLZzkNbVc003r7ib71as3VKwhPRS7r_r3ZhEkEdf0MvobAJgnO8zvlrcLvdtOwN763sLFq2izL9FVYsH2p3sgS2f5zwqVtIK2XDGdo02tRIfw6q01QFN5c-ky58kfqqRLA==&p=12&fvj=1&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRd3NzS9fus59RWMdT3CsLaY1Cm5IJAWJNSTx4qDk5SJ-SL5KGxZqvnrqRoUMUcetsPqaFjk1BVQlxuQLz91TwOwm9XnM9dG2t7Yd4Q60jHARsm41yrSxqyFGGR5jKmDqappk0BizDqDpMkY5KT-lzLISmtCmogGk_wgMumXv03dvncMgjzW085AC3xMSqJe1c5Oou7VHuNrJYpS4fGHUltOmhv6Znh9JAhIXrBbpktcMl5aEK8406TrkY6TOgABcUzYWrq3UGmIqcAGUpxO5qXkM5AdMpJlv47T9ExxrOkK2pPZa0x5e2GNSucxkWjKnpk8Ktp4SAWhyuLUSTiwucCZ0fE_VJit8UJz07renpsgYKByoj1u3wWDg==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNBvoxK7kROAysnnvi0eiyR32tC_p44K0RVq4f-tZ74IObFO3ygFsHaRfOj1zL2EdDLXstuhLspSwgZ2Uh4XYso033HRCMxthvGZ-jNhVYLFtb7pqJOA8vx9-XU5kfStn5EZ72SudyL2Jpqf5rHQCfyfT8TkZfhAO2M4SdnmLdaC4XrZSC5bGxdXH3vRaBwDR_vSRMooVegwDAaqK1UutfNivz_JY08z76IHLJKrXjPCpjj0J_FRj0UHez7xPLQIAVrBRvxGvjdITddtm788WIigpnpMDpcjqK&p=14&fvj=1&vjs=3
indeed,"
Field Officer (Security Services)","
Nandamuri Security Services","
ï¿½ï¿½ï¿½16,000 - ï¿½ï¿½ï¿½19",,"Salary: ï¿½ï¿½ï¿½16,000.00 to ï¿½ï¿½ï¿½19,00",https://www.indeed.co.in/company/Nandamuri-Security-Services/jobs/Field-Officer-43a1c98556685d0e?fccid=f4e0deddc7ffdac1&vjs=3
indeed,"
Vice Presidentr","
rmgss",,,Having computer knowledge will be an added advantage.,https://www.indeed.co.in/rc/clk?jk=85f47a6aa5bbf2bd&fccid=34a9b2c81cf40873&vjs=3
indeed,"
Front Office Receptionist","
UPI POLYMER PVT LTD",,,"We are looking for young and energetic females employees for receptionist posts, most preferably freshers, with good communication skills and activeï¿½",https://www.indeed.co.in/company/UPI-POLYMER-PVT-LTD/jobs/Front-Office-Receptionist-9887249685add332?fccid=887b8aae2c8b9871&vjs=3
indeed,"
Customer Acquisition Executive | On Desk Wok | Freshers","
Space Station Township - Aliens","
ï¿½ï¿½ï¿½15,000 - ï¿½ï¿½ï¿½25",,"Salary: ï¿½ï¿½ï¿½15,000.00 to ï¿½ï¿½ï¿½25,00",https://www.indeed.co.in/company/Space-Station-Township---Aliens/jobs/Customer-Acquisition-Executive-Desk-Wok-Fresher-6ce91807eb9422ec?fccid=7222eafa418852a0&vjs=3
indeed,"
Backup admin L3",,,,Job Profile : Backup admin L3.,https://www.indeed.co.in/rc/clk?jk=04dd7b1b8402cfb1&fccid=69e240bf85d20794&vjs=3
indeed,"
Chemist","
Hi-Tech Pharmaceuticals Pvt Ltd","
ï¿½ï¿½ï¿½10,000 a",,Compliance with GMP and other regulations pertaining to the Pharmaceutical industry.,https://www.indeed.co.in/company/Hi--Tech-Pharmaceuticals-Pvt-Ltd/jobs/Chemist-5f41340517b142be?fccid=00d9b59540665460&vjs=3
indeed,"
CPC Customer Service - Retail",,,,They also offer working capital loans and Business loans for Small Businesses and is also responsible for the rural lending business of the bank.,https://www.indeed.co.in/rc/clk?jk=b6b9c9db936798aa&fccid=ebe92c1659c8371b&vjs=3
indeed,"
Clinical Investigator",,,,"For you, that means working on high performance teams against sophisticated challenges that matter.",https://www.indeed.co.in/rc/clk?jk=41214606e38ea5bc&fccid=d3d3520998346837&vjs=3
indeed,"
Administrative / Computer Operator","
Meenakshi Agro Chemicals",,,Administrative Operator / Computer Operator with minimum 3 years of experience with minimum qualification of B Com; Good Computer skills (MS Office) & goodï¿½,https://www.indeed.co.in/rc/clk?jk=1575d55570627e30&fccid=af5923e1f3bda9af&vjs=3
indeed,"
SDET II",,,,"When you start this role, you will have the once in a lifetime opportunity to help develop our IT Quality Assurance practices in our newly established Hyderabadï¿½",https://www.indeed.co.in/rc/clk?jk=074c0d9878c3e88e&fccid=b74955bbcc3f8c96&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWM2PKtAORzytGJwhxgUV-lyEaU2v3hYVif-yTDGuGopByJ7V_gBkuWXBhRoOzGEMTXhux2616mJqx9bDJMTxJiVr_KLqeBeXTSw2CIBL2e9-JDp96eNRhta1WqFSBn-xw9IAjtLNa791qwcINH-vOsZbU6nqK8r-sN4upiVZB8DXW6FdgDcTj42b7Y7H2a3nChxaniJ9z6m7MTPVXGqQdpFZUZpQHwvwS7grZzRES95qOrWZyg_M6BIKJ_PKz1ecBd-KyduHyQ15U_SYP4838HHlt4NRSZPdHl_ki89hq9Kl_gRr_7n9gSk=&p=11&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j213ebyGXs-XdUzF_ErUxPAy0QSsmnYmqEmJVo_C-Go8hek9f-SZD8Ebly3un2bw3LUi0jFx3lgBV4ZkGOi52z6eF-BnIh-jbN9xFq1n9pNW1CxKrapByQD856n0XLpBqh0QemjUW5wexms5Iid9fOPLbkYRS7N9hJm17lICvaoo_vAW0aVxUoP84lWr2n_ICviIcnEwHnfymNgR05N2xpfUZCNV98_e-MFQhcutRzGtX6QUzDRfg4imXvRGIq2BEMeJq2XgcHyIz1ry6uvKD2t1Q==&p=12&fvj=1&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdQ_PrbqnM0R_WiK5eQP8ZTb2EmL7krWlejb2WUv5NiQ6nrF_70YHEnBbwJNdq5ubbXb2L9pui29UCgOdgwhnUoY--R83oSp8vcYungd2aSfk-lWe45OAeIwyREKiQs103kuARLxNJGDxDml3SuUaExfG0sqHFgzZchA3HPlYjlibl6-eP6Mzy8oArVoiS08qHGXR1lPXiQeifu9UFQ_GeSexxMaEboaHOd7g2FgCn8toXP4mAcxkSQqbEAAzT66wHVbbJEtgWH-u_rCNaJf4jJPHG7MnsKfofwxBSe9_K8Ujm5BraoDYw82_2OwxnWMq689Jz9sdSKDLBUxoMo_ERsUlaj-GIcCtTAXp408JIFN4bzLkAy5kYHw==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcND_LQLJgr_lmj8duGPlpaBXIioYnXInmyKQWzp5kvduGrr5MgtYf0hKL8UU7wgeAIh82lXFGDFfiRDLwU643KxBpsKHX667-Zkc-Q52JidjJOD-g03z1lpdlK6JLwOlGb4keibh5UktYtTY5EuP9EGQwuN69_oWhss-agLZoDJFxRccUPC15k2jovw_re3oHU6hq8hNeZuK75k5C5ptCorklUd9PnVnfXgERKeJH4UVVca0nB5Og3cNlV5jVB6dIXJUGHWVGbQDYvtQH7N_FhVikQU3RvcV8m&p=14&fvj=1&vjs=3
indeed,"
Telecaller, Outbound - Voice process","
tooursPro","
ï¿½ï¿½ï¿½25,000 a",,"If you are an effective communicator, driven and passionate team player and result driven person, we have the prefect job for you!",https://www.indeed.co.in/rc/clk?jk=450cde942a012337&fccid=8a1f9f8a51a1d557&vjs=3
indeed,"
Tele Caller Executive","
makenow","
ï¿½ï¿½ï¿½10,000 - ï¿½ï¿½ï¿½50",,"If you think you would enjoy working in a fast paced, hyper growth organization, you are the right person for us.",https://www.indeed.co.in/company/makenow/jobs/Tele-Caller-Executive-ad4db37f926dea4c?fccid=91ad161677ee5520&vjs=3
indeed,"
Field Officer","
XPERT FACILITY SERVICES PVT LTD","
ï¿½ï¿½ï¿½15,000 - ï¿½ï¿½ï¿½22",,"Salary: ï¿½ï¿½ï¿½15,000.00 to ï¿½ï¿½ï¿½22,00",https://www.indeed.co.in/company/XPERT-FACILITY-MANAGEMENT-SERVICES-PVT-LTD/jobs/Field-Officer-122d884239691469?fccid=093ca9c48e4a71fd&vjs=3
indeed,"
Data Entry Operator (DEO)","
Peertechz","
ï¿½ï¿½ï¿½1,00,000 - ï¿½ï¿½ï¿½1,5",,Computer training or certification will be an advantage.,https://www.indeed.co.in/rc/clk?jk=86439e007ae5ecab&fccid=303641ae4695e04f&vjs=3
indeed,"
Stores Incharge","
Argus embedded system",,,Ability to work cooperatively and effectively in both an individual and team environment with minimal supervision.,https://www.indeed.co.in/rc/clk?jk=8b54af0a5b2da779&fccid=be19d61ade53ed7b&vjs=3
indeed,"
ETL Tester","
Savi Technologies",,,"Very strong knowledge and extensive working knowledge of SQL (proficient with minus queries, various types of joins etc.).",https://www.indeed.co.in/rc/clk?jk=4164983f1398249d&fccid=22d447f14ba57b80&vjs=3
indeed,"
Office Administrator","
YNM Pan Global Trade Pvt Ltd","
ï¿½ï¿½ï¿½15,000 - ï¿½ï¿½ï¿½18",,"To Know More About our Company, Please Visit our Website : www.ynmsafety.com*.",https://www.indeed.co.in/company/YNM-Pan-Global-Trade-Pvt-Ltd/jobs/Office-Administrator-f705b17a968694fb?fccid=d5547d42144941c6&vjs=3
indeed,"
Office Executive","
Integral Foundation School","
ï¿½ï¿½ï¿½16,000 a",,1 or 2 years of experience in a similar role in education company will be added advantage.,https://www.indeed.co.in/rc/clk?jk=9f14f4f948a45831&fccid=cbc478b6c7518e5c&vjs=3
indeed,"
Process Executive - Data",,,,Capture predefined policies/amendments in the client system during a business day.,https://www.indeed.co.in/rc/clk?jk=54c4eda982b93ef9&fccid=2df6a1e69a70a1e7&vjs=3
indeed,"
MFIN",,,,"Conceptualize, negotiate and design retail finance schemes with the financiers to support retail sales in coordination with national / regional sales team ofï¿½",https://www.indeed.co.in/rc/clk?jk=2295babc2233541e&fccid=9102c38c15134e6c&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWM2PKtAORzyt_JDPU4EwLxXntLwCxqFnGOHL6_ouWyj2iaLAgrKOZqLhIa1-WnpIAmNxfnWsMxyYnOkexu_RyYz24h3B5xe5cILA8cV9EH7mKo9AOQyqo9ugCj-V3lEuVuLmQ94oclW5wxwWEayw-OmzgcNd6T2fP4xdGu1uRKuLgwEaBtKHRIL08Qp4nSU-w7FYXKmjRfdedpXqK-1LrnwviWwQSOh-RBrRpGsIM08F_CKEfJwtYIWOesjh1A8UI4NOepe1kbpluGsgam8DLxFcNVe7mBbzRt6Hjwg83CLF_hAKT6kCWK8=&p=11&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21MPrZocgVazutzjzdT1pcrx6RpfPZwL1Ph11SwYab5cvkgPzALclbjSEe6AFFPWlY_eJEuhOl_HBsZ6xFnkFecn9IsT87M7wL_Que5JQALCvEwo2qsdwFe47lUHCc6Zw9xZqJ8B2cfncI3XfUZBxaAPuhRqmr5FdUgzWwlg-vLGp8b1Yg_IR4cFcvZ6C11ck1EigZ7ku3jVeddvJhmJ4ANWdiFONCjIjJb5EvFOzIydmr2ZYAnuRLUlWXzsEz-ibZ2RnekUYyY325KcWNmyh_2Q==&p=12&fvj=1&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdJDoFYwKRFxN1FiMbUYzdsy25CES5yRvSvvtLCmMrShGDD1Cik2YaV73Vg9i7m7o5UfOmN_Qzw6gXjSrELfPe2TTufKWDcScTYvJWaIE8OWkfMnYuJIAYI5aPytTNYV8F2Hyic-1BZxyszg0ON9PhYMoedaG9eyQx_0-vyddsULKy_tIxJ4V6TQaZIVqFew4C5Jvb5MacN0XYp1raytuKl4CxHbMglxAP6iFYZWbLnK2UTEbV2tiUQcjZjEuUahUyCCGI5BOnjlXw2rEJWZFQf7eqDbpZ_i_uwNdSBdsEROCo2jW7mRYBvmfJbKSXHHqg6SkenCFt8fxr_0a6_oUo0B7o5hDsZcXFaegdFSapvzezsQfyzG_cqw==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNRN06ZM855_ph-Gox6JPhvo2UuZSq_7pTZ5sySdS6PnfrZt4JPFn_p1_FAzRlg8xoU61_BYDLsWPwBoN7qR-O7pN0XhEye95sWhomvphR_58qTkQyT1TNv77lznt3IaDDI-qNdmRhx7rpDb7zAkvlXkaKCuFBnuZCH8CCjLoSX7ZLRf4yyfpREd83U3FOlfDoY4hVAY21_p_yGIKh30VVJT5_wxbbdLKs-rdZWP8LrhuNGC1dUfIUEoSWhNqQVSL12ZE02PrOGWeicd4oDE6aeP_N3P1mMa3j&p=14&fvj=1&vjs=3
indeed,"
School Librarian","
Innappsys Technologies","
ï¿½ï¿½ï¿½22,000 - ï¿½ï¿½ï¿½25",,Female candidates only. interested candidates can call us on our number and send their resumes to our E mail id.,https://www.indeed.co.in/company/Innappsys-Technologies/jobs/School-Librarian-48ff9ab6da39470d?fccid=f90e211cf4c6f7d0&vjs=3
indeed,"
Social Media Marketing Intern","
Montaigne Smart Business Solution","
ï¿½ï¿½ï¿½15,000 a",,"Promoting content on all major social media platforms (Facebook, Instagram, LinkedIn, etc.).",https://www.indeed.co.in/company/Montaigne-Smart-Business-Solution/jobs/Social-Media-Marketing-Intern-27e465be10216fd8?fccid=f40e752a8211fece&vjs=3
indeed,"
RBB-PB Authoriser",,,,Ensure that Branch batch is closed within 3 hrs of closure of branch limit.,https://www.indeed.co.in/rc/clk?jk=b3633625398234eb&fccid=a6fab41a2a4262c5&vjs=3
indeed,"
Ground Operations Ticketing spicejet",,"
ï¿½ï¿½ï¿½21,000 - ï¿½ï¿½ï¿½40",,Male/female Ground Staff (Ticketing/Reservation/Baggage/Security etc.).,https://www.indeed.co.in/rc/clk?jk=eea07d44a1d65c05&fccid=6eef5cf4f8402c77&vjs=3
indeed,"
Clinical Data Coder ï¿½ï¿½ï¿½ PAREXEL Interna","
Indian Pharma Resources",,,Job title : Clinical Data Coder.,https://www.indeed.co.in/rc/clk?jk=b199e879765b1ab8&fccid=a152bea96e61fdd1&vjs=3
indeed,"
QA Tester","
monarch infotech",,,"Proficient in maintaining proper documentations and able to work independently, Possess knowledge in Excel, Good working knowledge of MS office, 0 to 2 yearsï¿½",https://www.indeed.co.in/rc/clk?jk=5b57195bc67aa6bb&fccid=b3376dfbff24744a&vjs=3
indeed,"
Programmer",,,,"At Kantar we have an integrated way of rewarding our people based around a simple, clear and consistent set of principles.",https://www.indeed.co.in/rc/clk?jk=b0d8123e2916aade&fccid=fc0eeff012676923&vjs=3
indeed,"
Design & Production Internship","
Thirdeye Retail Private Limited","
ï¿½ï¿½ï¿½10,000 - ï¿½ï¿½ï¿½14",,Only those students or freshers can apply who:,https://www.indeed.co.in/rc/clk?jk=e70e66f61bbe3b1b&fccid=6c48ea3feedf87b4&vjs=3
indeed,"
Fresher Customer Service","
Brick.co.in",,,We are looking for Freshers/Experienced for our UK/US Voice/Non voice Processes.,https://www.indeed.co.in/rc/clk?jk=c7b181d55fe438b5&fccid=0b1a378dbc61bda9&vjs=3
indeed,"
Associate",,,,CIEIMS ConsultantStandardIMS Service Desk Analyst L2.,https://www.indeed.co.in/rc/clk?jk=d7ba2dd92f58a462&fccid=146443e77d8c0778&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWM2PKtAORzyt3dRRQ68tVDo-B0b1KbkPxDME5A3tMiO24fU_EZoirtWU_QhAgqXw8pe_zrqO7won-_oVHRIhx7GnPJ5S0qQiIPZ-yCZ_vPhLMjkQgGjfv8e9IyYGQlAVsqHCI0rr4KR2R2EuYBLZ30PBdCaVadMfVSRhlp302pKk0NDfmmclPpReXGDVYWzW5_dJ6BJEmaBR4B8D5HPV0k97IJoA84kp0zS7tXTSZedh3vek4PKgcRfgt9w5F0811onepx7ZWGaI2ewurpkyu4G0T44fH3NyQ6K0tPyTl47qZpYokl_9L3A=&p=11&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21lp6VkfGDvF5Nr0j663Fa3APN4x-a8frDMo9uOvk3fnGY_JXP5fYHKsmX0rYBBXjgyAU8e_u6UHGVgxxYU_NMeV7Td--3UQe7zoJDFuxom_AJnuUtJnV5-Fwf4buGayFXsoyICNylHZx1lcMRZVgEmV_19K--5gX75SiYNrHdQOuIzPXzFMywZqd-XTaPCtISwClJEdjItbYeM3DXXUKRex-4Wqbv-y5J7XBP47yBgZuiYhxRZNWMFsHStyYuTfJbJ7HRg-fiC704BI-4ePA_tA==&p=12&fvj=1&vjs=3
